(65, 67)
(66, 67)
(68, 67)
(71, 67)
(72, 67)
(73, 67)
(74, 67)
(77, 67)
(78, 67)
(79, 67)
(80, 67)
(83, 67)
(85, 67)
(86, 67)
(87, 67)
(88, 67)
(89, 67)
(90, 67)
(93, 67)
(98, 67)
(98, 65)
(98, 63)
(98, 62)
(98, 60)
(98, 58)
(98, 57)
(98, 54)
(98, 48)
(98, 44)
(98, 42)
(98, 40)
(98, 39)
(93, 37)
(92, 37)
(85, 37)
(80, 37)
(74, 37)
(71, 37)
(67, 37)
(65, 37)
(64, 37)
(60, 37)
(58, 37)
(56, 37)
(53, 37)
(50, 37)
(48, 37)
(48, 39)
(48, 40)
(48, 42)
(48, 45)
(48, 47)
(48, 48)
(48, 51)
(48, 52)
(48, 54)
(48, 55)
(48, 56)
(48, 57)
(48, 58)
(48, 59)
(48, 61)
(48, 62)
(48, 65)
(48, 66)
(48, 68)
(48, 69)
(48, 70)
(48, 72)
(48, 74)
(48, 78)
(48, 81)
(48, 82)
(48, 87)
(48, 88)
(48, 93)
(48, 94)
(48, 97)
(48, 99)
(48, 100)
(48, 101)
(48, 103)
(48, 106)
(48, 107)
(48, 110)
(49, 110)
(50, 110)
(54, 110)
(58, 110)
(60, 110)
(65, 110)
(68, 110)
(72, 110)
(75, 110)
(79, 110)
(80, 110)
(83, 110)
(89, 110)
(90, 110)
(101, 110)
(109, 107)
(109, 93)
(109, 89)
(103, 76)
(87, 79)
(87, 82)
(87, 88)
(87, 90)
(87, 92)
(87, 96)
(87, 104)
(88, 106)
(89, 106)
(90, 106)
(93, 106)
(100, 106)
(101, 106)
(101, 104)
(91, 101)
(86, 101)
(72, 101)
(70, 101)
(69, 101)
(47, 101)
(46, 101)
(44, 101)
(43, 101)
(42, 101)
(39, 103)
(39, 104)
(39, 106)
(39, 110)
(39, 111)
(39, 114)
(46, 116)
(50, 116)
(54, 116)
(58, 116)
(60, 116)
(68, 116)
(72, 116)
(75, 116)
(76, 116)
(80, 116)
(83, 116)
(84, 116)
(89, 116)
(90, 116)
(92, 116)
(94, 116)
(95, 112)
(95, 108)
(95, 104)
(95, 100)
(95, 95)
(95, 94)
(95, 93)
(95, 92)
(95, 89)
(95, 85)
(86, 83)
(81, 83)
(79, 83)
(74, 83)
(72, 83)
(69, 83)
(60, 83)
(60, 86)
(60, 87)
(60, 88)
(60, 93)
(60, 94)
(60, 97)
(60, 99)
(60, 100)
(60, 103)
(60, 104)
(60, 105)
(60, 111)
(60, 113)
(60, 117)
(60, 118)
(62, 118)
(68, 118)
(69, 118)
(72, 118)
(73, 118)
(75, 118)
(76, 118)
(80, 118)
(83, 118)
(84, 118)
(87, 118)
(89, 118)
(90, 118)
(92, 118)
(94, 118)
(96, 118)
(100, 118)
(101, 118)
(102, 118)
(103, 117)
(103, 112)
(103, 104)
(103, 100)
(103, 98)
(103, 94)
(103, 93)
(103, 92)
(103, 89)
(103, 85)
(103, 82)
(103, 77)
(103, 75)
(103, 69)
(103, 68)
(103, 67)
(103, 65)
(101, 65)
(93, 68)
(93, 72)
(93, 82)
(93, 90)
(93, 92)
(93, 96)
(95, 99)
(96, 99)
(100, 99)
(101, 99)
(104, 99)
(108, 99)
(109, 99)
(110, 99)
(111, 99)
(112, 99)
(116, 98)
(116, 95)
(116, 89)
(116, 85)
(116, 77)
(116, 75)
(116, 74)
(116, 68)
(116, 64)
(116, 63)
(116, 62)
(115, 62)
(114, 62)
(104, 62)
(103, 62)
(101, 62)
(92, 62)
(91, 62)
(90, 62)
(86, 62)
(84, 62)
(81, 62)
(74, 62)
(72, 62)
(71, 62)
(69, 62)
(65, 66)
(65, 68)
(65, 72)
(65, 74)
(65, 76)
(65, 79)
(65, 81)
(65, 82)
(65, 87)
(65, 88)
(65, 93)
(65, 94)
(65, 95)
(65, 97)
(65, 99)
(65, 100)
(65, 104)
(65, 105)
(66, 108)
(68, 108)
(72, 108)
(75, 108)
(79, 108)
(80, 108)
(82, 108)
(83, 108)
(87, 108)
(89, 108)
(90, 108)
(92, 108)
(93, 108)
(94, 108)
(96, 108)
(100, 108)
(101, 108)
(102, 108)
(104, 108)
(104, 104)
(104, 100)
(104, 98)
(104, 94)
(104, 93)
(104, 92)
(104, 90)
(104, 89)
(104, 85)
(104, 84)
(104, 82)
(104, 81)
(104, 80)
(104, 78)
(104, 77)
(104, 75)
(104, 69)
(104, 68)
(104, 67)
(104, 65)
(104, 64)
(104, 63)
(104, 61)
(104, 60)
(104, 58)
(104, 49)
(104, 48)
(104, 47)
(103, 46)
(102, 46)
(95, 46)
(92, 46)
(86, 46)
(80, 46)
(78, 50)
(78, 51)
(78, 55)
(78, 57)
(78, 61)
(78, 65)
(78, 66)
(78, 68)
(78, 72)
(78, 73)
(78, 76)
(78, 79)
(78, 81)
(78, 82)
(78, 83)
(78, 84)
(78, 85)
(78, 88)
(78, 92)
(78, 94)
(78, 95)
(78, 96)
(78, 97)
(78, 99)
(78, 100)
(78, 104)
(78, 109)
(78, 111)
(78, 113)
(79, 113)
(80, 113)
(82, 113)
(83, 113)
(84, 113)
(87, 113)
(89, 113)
(90, 113)
(92, 113)
(94, 113)
(95, 113)
(96, 113)
(99, 113)
(100, 113)
(101, 113)
(102, 113)
(104, 113)
(110, 113)
(112, 113)
(117, 112)
(116, 108)
(113, 114)
(120, 107)
(120, 104)
(120, 100)
(120, 95)
(120, 89)
(120, 85)
(120, 84)
(120, 80)
(120, 79)
(120, 78)
(120, 75)
(120, 74)
(115, 74)
(114, 74)
(111, 74)
(110, 74)
(108, 74)
(101, 74)
(97, 74)
(95, 74)
(94, 74)
(92, 74)
(91, 74)
(90, 74)
(89, 74)
(87, 74)
(86, 74)
(84, 74)
(80, 74)
(77, 74)
(74, 74)
(72, 74)
(69, 74)
(64, 74)
(60, 74)
(59, 74)
(58, 74)
(56, 74)
(55, 74)
(54, 74)
(52, 75)
(52, 77)
(52, 78)
(52, 79)
(52, 80)
(52, 81)
(52, 82)
(52, 83)
(52, 85)
(52, 86)
(52, 87)
(52, 88)
(54, 89)
(57, 89)
(62, 89)
(63, 89)
(64, 89)
(66, 89)
(68, 89)
(69, 89)
(71, 89)
(72, 89)
(74, 89)
(76, 89)
(77, 89)
(79, 89)
(80, 89)
(82, 89)
(83, 86)
(83, 85)
(83, 84)
(83, 82)
(83, 79)
(83, 78)
(83, 77)
(83, 76)
(83, 73)
(83, 69)
(83, 68)
(83, 66)
(83, 65)
(83, 64)
(83, 63)
(83, 61)
(83, 60)
(83, 58)
(83, 55)
(83, 48)
(83, 45)
(83, 44)
(83, 43)
(83, 42)
(83, 40)
(83, 39)
(83, 37)
(83, 36)
(83, 35)
(80, 35)
(77, 35)
(75, 35)
(71, 35)
(69, 35)
(67, 35)
(66, 35)
(65, 35)
(64, 35)
(60, 35)
(58, 35)
(56, 35)
(50, 35)
(48, 35)
(45, 35)
(44, 35)
(43, 35)
(41, 35)
(40, 35)
(39, 35)
(38, 35)
(37, 35)
(36, 35)
(34, 35)
(33, 35)
(31, 35)
(29, 35)
(28, 35)
(27, 37)
(27, 38)
(27, 39)
(27, 42)
(27, 43)
(27, 45)
(27, 46)
(27, 47)
(27, 48)
(27, 49)
(27, 51)
(27, 52)
(27, 54)
(27, 55)
(27, 57)
(27, 58)
(27, 59)
(27, 61)
(27, 66)
(27, 67)
(27, 68)
(27, 69)
(27, 70)
(27, 72)
(27, 74)
(28, 75)
(33, 75)
(37, 75)
(39, 75)
(40, 75)
(43, 75)
(45, 75)
(47, 75)
(49, 75)
(54, 75)
(55, 73)
(55, 72)
(55, 66)
(55, 63)
(55, 61)
(55, 59)
(55, 58)
(55, 55)
(55, 54)
(55, 51)
(55, 50)
(55, 49)
(55, 48)
(55, 46)
(55, 41)
(55, 39)
(55, 37)
(55, 36)
(55, 35)
(55, 34)
(55, 33)
(55, 29)
(55, 27)
(55, 26)
(53, 25)
(50, 25)
(48, 25)
(45, 25)
(44, 25)
(42, 25)
(41, 25)
(40, 25)
(39, 25)
(38, 25)
(37, 25)
(36, 25)
(36, 26)
(36, 27)
(36, 28)
(36, 30)
(36, 31)
(36, 32)
(36, 33)
(36, 38)
(36, 39)
(36, 42)
(36, 43)
(36, 45)
(36, 47)
(36, 48)
(36, 49)
(36, 51)
(36, 52)
(36, 54)
(36, 55)
(36, 56)
(36, 57)
(36, 58)
(36, 59)
(36, 60)
(36, 61)
(36, 62)
(36, 64)
(36, 65)
(36, 66)
(36, 67)
(36, 68)
(36, 69)
(36, 70)
(36, 72)
(36, 74)
(36, 76)
(36, 77)
(36, 78)
(36, 80)
(36, 81)
(36, 83)
(36, 84)
(36, 85)
(36, 86)
(36, 87)
(36, 88)
(36, 92)
(36, 93)
(36, 95)
(36, 96)
(36, 101)
(37, 101)
(37, 96)
(37, 93)
(37, 88)
(37, 85)
(37, 84)
(37, 79)
(37, 78)
(37, 67)
(37, 66)
(37, 58)
(37, 56)
(37, 55)
(37, 54)
(37, 51)
(37, 49)
(37, 40)
(37, 34)
(37, 33)
(37, 31)
(35, 31)
(34, 31)
(33, 31)
(31, 31)
(29, 31)
(28, 31)
(26, 31)
(25, 31)
(24, 31)
(20, 31)
(19, 31)
(18, 31)
(17, 31)
(16, 31)
(12, 31)
(11, 31)
(10, 31)
(8, 31)
(7, 31)
(5, 31)
(4, 32)
(4, 33)
(4, 35)
(4, 37)
(4, 38)
(4, 41)
(4, 43)
(4, 44)
(4, 45)
(4, 48)
(4, 49)
(4, 50)
(4, 55)
(4, 64)
(4, 68)
(4, 70)
(4, 73)
(4, 74)
(4, 76)
(4, 77)
(4, 83)
(4, 84)
(4, 90)
(4, 92)
(10, 93)
(14, 79)
(14, 69)
(14, 68)
(14, 67)
(14, 66)
(14, 63)
(14, 61)
(14, 57)
(14, 56)
(14, 50)
(14, 48)
(12, 35)
(10, 37)
(10, 38)
(10, 39)
(10, 41)
(10, 43)
(10, 44)
(10, 45)
(10, 47)
(10, 48)
(10, 49)
(10, 51)
(10, 54)
(10, 55)
(10, 61)
(10, 64)
(10, 65)
(10, 66)
(10, 67)
(10, 68)
(10, 70)
(10, 72)
(10, 73)
(10, 74)
(10, 76)
(10, 77)
(10, 81)
(10, 83)
(10, 84)
(10, 86)
(10, 90)
(10, 92)
(10, 94)
(10, 96)
(10, 100)
(10, 104)
(10, 105)
(10, 109)
(17, 111)
(27, 111)
(27, 97)
(27, 96)
(27, 86)
(23, 85)
(19, 85)
(18, 85)
(14, 85)
(13, 85)
(9, 85)
(7, 85)
(6, 85)
(6, 86)
(6, 90)
(6, 92)
(6, 93)
(6, 94)
(6, 96)
(6, 101)
(6, 104)
(6, 105)
(6, 107)
(6, 109)
(6, 112)
(6, 117)
(16, 119)
(17, 119)
(28, 119)
(34, 119)
(38, 112)
(38, 111)
(37, 104)
(35, 104)
(29, 104)
(20, 104)
(18, 104)
(18, 105)
(18, 107)
(18, 109)
(18, 112)
(18, 117)
(18, 118)
(18, 119)
(18, 120)
(18, 122)
(18, 123)
(21, 123)
(23, 123)
(28, 123)
(34, 123)
(35, 112)
(35, 111)
(35, 103)
(35, 100)
(35, 97)
(35, 96)
(35, 93)
(35, 88)
(35, 85)
(35, 84)
(35, 79)
(35, 78)
(35, 70)
(35, 68)
(35, 67)
(35, 66)
(35, 64)
(35, 61)
(33, 60)
(31, 60)
(29, 60)
(28, 60)
(26, 60)
(24, 60)
(23, 60)
(19, 60)
(18, 60)
(17, 60)
(17, 61)
(17, 62)
(17, 64)
(17, 65)
(17, 66)
(17, 67)
(17, 68)
(17, 69)
(17, 70)
(17, 72)
(17, 74)
(17, 75)
(17, 76)
(17, 77)
(17, 79)
(17, 81)
(17, 83)
(17, 84)
(17, 86)
(17, 87)
(17, 88)
(17, 90)
(17, 92)
(17, 93)
(17, 96)
(20, 96)
(21, 96)
(25, 96)
(28, 96)
(32, 96)
(34, 96)
(38, 96)
(46, 88)
(46, 85)
(46, 84)
(45, 84)
(43, 84)
(41, 84)
(40, 84)
(38, 84)
(34, 85)
(34, 87)
(34, 88)
(34, 90)
(34, 92)
(34, 93)
(34, 95)
(34, 97)
(34, 100)
(34, 101)
(34, 102)
(34, 103)
(34, 106)
(34, 109)
(34, 110)
(34, 111)
(34, 114)
(34, 117)
(34, 118)
(34, 120)
(35, 120)
(36, 120)
(38, 120)
(39, 120)
(45, 120)
(46, 120)
(50, 120)
(54, 120)
(56, 120)
(57, 120)
(58, 120)
(59, 120)
(60, 120)
(62, 120)
(68, 120)
(69, 120)
(72, 120)
(73, 120)
(75, 120)
(76, 120)
(77, 117)
(77, 112)
(77, 100)
(77, 99)
(77, 98)
(77, 97)
(77, 94)
(74, 94)
(72, 94)
(71, 94)
(70, 94)
(69, 94)
(64, 94)
(63, 94)
(59, 94)
(56, 94)
(54, 94)
(47, 94)
(45, 94)
(43, 94)
(42, 94)
(38, 94)
(36, 94)
(33, 94)
(32, 94)
(29, 94)
(29, 95)
(29, 97)
(29, 99)
(29, 102)
(29, 103)
(29, 105)
(29, 106)
(29, 107)
(29, 109)
(29, 110)
(29, 111)
(30, 114)
(33, 114)
(35, 114)
(36, 114)
(38, 114)
(42, 114)
(43, 114)
(45, 114)
(46, 114)
(50, 114)
(51, 111)
(51, 108)
(51, 103)
(51, 102)
(51, 100)
(51, 99)
(51, 98)
(51, 96)
(51, 95)
(51, 93)
(51, 85)
(51, 84)
(51, 83)
(51, 82)
(47, 82)
(46, 82)
(45, 82)
(44, 82)
(43, 82)
(42, 82)
(41, 82)
(40, 82)
(38, 82)
(36, 82)
(33, 82)
(31, 82)
(29, 82)
(28, 82)
(26, 82)
(23, 82)
(21, 83)
(21, 84)
(21, 85)
(21, 86)
(21, 88)
(21, 90)
(21, 91)
(21, 92)
(25, 93)
(27, 93)
(28, 93)
(32, 93)
(38, 93)
(40, 93)
(40, 92)
(40, 88)
(40, 85)
(40, 83)
(40, 81)
(40, 79)
(40, 78)
(40, 76)
(40, 70)
(40, 69)
(40, 68)
(40, 67)
(40, 66)
(40, 64)
(40, 61)
(40, 59)
(40, 58)
(40, 56)
(40, 55)
(40, 54)
(40, 52)
(40, 51)
(40, 49)
(40, 48)
(38, 48)
(35, 48)
(34, 48)
(33, 48)
(31, 48)
(29, 48)
(28, 48)
(26, 48)
(24, 48)
(23, 48)
(21, 48)
(19, 48)
(18, 48)
(16, 48)
(12, 48)
(9, 48)
(8, 48)
(7, 48)
(5, 48)
(3, 48)
(2, 49)
(2, 50)
(2, 53)
(2, 55)
(2, 62)
(2, 64)
(2, 68)
(2, 73)
(2, 74)
(2, 75)
(2, 76)
(2, 77)
(2, 83)
(2, 84)
(8, 87)
(13, 87)
(15, 87)
(16, 87)
(19, 87)
(20, 87)
(22, 85)
(22, 84)
(22, 83)
(22, 81)
(22, 80)
(22, 79)
(22, 77)
(22, 76)
(22, 71)
(22, 70)
(22, 69)
(22, 68)
(22, 67)
(22, 66)
(22, 65)
(22, 64)
(22, 63)
(22, 61)
(22, 59)
(22, 57)
(22, 56)
(22, 52)
(22, 51)
(22, 50)
(22, 49)
(22, 47)
(22, 46)
(22, 45)
(22, 44)
(22, 40)
(22, 37)
(22, 34)
(22, 33)
(22, 30)
(22, 28)
(22, 27)
(22, 26)
(22, 25)
(22, 24)
(22, 22)
(22, 20)
(22, 19)
(22, 17)
(21, 17)
(20, 17)
(18, 17)
(16, 17)
(9, 17)
(9, 21)
(14, 24)
(16, 24)
(20, 24)
(21, 24)
(23, 24)
(27, 24)
(30, 24)
(32, 24)
(33, 24)
(37, 24)
(38, 24)
(39, 24)
(41, 24)
(42, 24)
(44, 24)
(44, 22)
(44, 20)
(44, 19)
(44, 18)
(44, 17)
(44, 12)
(41, 12)
(38, 12)
(36, 12)
(35, 12)
(34, 12)
(33, 12)
(32, 12)
(31, 12)
(29, 12)
(26, 12)
(25, 12)
(23, 15)
(23, 16)
(23, 19)
(23, 22)
(23, 23)
(23, 25)
(23, 27)
(25, 26)
(25, 25)
(25, 22)
(25, 20)
(25, 19)
(25, 17)
(25, 16)
(25, 15)
(24, 14)
(22, 14)
(21, 14)
(20, 14)
(19, 14)
(18, 14)
(16, 14)
(14, 14)
(9, 14)
(8, 14)
(8, 15)
(8, 16)
(9, 16)
(14, 15)
(14, 13)
(14, 12)
(9, 6)
(8, 6)
(5, 6)
(1, 10)
(1, 16)
(1, 20)
(1, 21)
(1, 29)
(1, 32)
(1, 33)
(3, 33)
(6, 33)
(8, 33)
(14, 33)
(15, 33)
(16, 33)
(19, 33)
(20, 33)
(21, 33)
(23, 33)
(24, 33)
(26, 33)
(27, 33)
(28, 33)
(33, 33)
(35, 33)
(38, 33)
(39, 33)
(41, 33)
(43, 33)
(44, 33)
(45, 33)
(46, 33)
(47, 33)
(49, 33)
(50, 33)
(52, 33)
(56, 33)
(57, 33)
(59, 33)
(60, 33)
(62, 33)
(63, 33)
(65, 33)
(66, 33)
(67, 33)
(69, 33)
(71, 33)
(73, 33)
(74, 33)
(77, 33)
(78, 33)
(80, 33)
(81, 33)
(82, 33)
(83, 33)
(85, 33)
(89, 33)
(93, 33)
(96, 27)
(96, 26)
(96, 24)
(96, 22)
(95, 22)
(93, 22)
(92, 22)
(90, 22)
(89, 22)
(87, 22)
(74, 23)
(74, 25)
(74, 27)
(74, 30)
(74, 31)
(74, 34)
(74, 39)
(77, 42)
(78, 42)
(80, 42)
(81, 42)
(82, 42)
(84, 42)
(85, 42)
(86, 42)
(89, 42)
(90, 42)
(92, 42)
(93, 42)
(97, 42)
(99, 42)
(100, 42)
(103, 42)
(103, 40)
(103, 39)
(103, 38)
(103, 37)
(103, 36)
(103, 35)
(103, 34)
(102, 29)
(99, 29)
(95, 29)
(94, 29)
(93, 29)
(92, 29)
(90, 29)
(89, 29)
(87, 29)
(86, 29)
(84, 29)
(82, 31)
(82, 32)
(82, 34)
(82, 37)
(82, 39)
(82, 41)
(82, 43)
(82, 44)
(82, 46)
(82, 49)
(82, 50)
(82, 51)
(82, 52)
(82, 53)
(84, 53)
(85, 53)
(86, 53)
(87, 53)
(88, 53)
(89, 53)
(90, 53)
(92, 53)
(93, 53)
(95, 53)
(96, 53)
(97, 53)
(99, 53)
(100, 53)
(101, 53)
(103, 53)
(105, 53)
(108, 53)
(109, 53)
(111, 53)
(112, 53)
(113, 53)
(116, 53)
(117, 53)
(120, 53)
(121, 53)
(124, 53)
(126, 53)
(126, 49)
(126, 48)
(126, 47)
(126, 45)
(126, 43)
(126, 41)
(126, 38)
(126, 37)
(126, 36)
(126, 35)
(126, 26)
(126, 25)
(126, 24)
(126, 21)
(126, 11)
(126, 6)
(116, 5)
(101, 5)
(99, 5)
(98, 8)
(98, 15)
(106, 18)
(113, 18)
(114, 18)
(117, 18)
(119, 17)
(119, 11)
(119, 8)
(119, 7)
(119, 6)
(119, 4)
(118, 4)
(116, 4)
(111, 4)
(101, 4)
(99, 4)
(97, 4)
(93, 4)
(92, 4)
(91, 4)
(87, 4)
(86, 4)
(84, 4)
(79, 4)
(78, 4)
(73, 4)
(72, 4)
(70, 4)
(68, 4)
(65, 4)
(61, 4)
(59, 4)
(58, 6)
(58, 7)
(58, 10)
(58, 15)
(58, 16)
(58, 20)
(58, 23)
(58, 26)
(60, 28)
(62, 28)
(63, 28)
(66, 28)
(67, 28)
(68, 28)
(69, 28)
(71, 28)
(73, 28)
(75, 28)
(77, 28)
(78, 28)
(80, 28)
(81, 28)
(82, 28)
(83, 28)
(84, 28)
(85, 28)
(87, 28)
(88, 28)
(89, 28)
(90, 28)
(93, 28)
(94, 27)
(94, 26)
(94, 24)
(94, 21)
(94, 20)
(94, 19)
(94, 17)
(94, 11)
(94, 10)
(94, 7)
(94, 5)
(94, 3)
(94, 2)
(94, 1)
(93, 1)
(92, 1)
(91, 1)
(87, 1)
(84, 1)
